generation,N_shifts,logPrior,logLik,eventRate,acceptRate
49400000,4,21.1415,32.0797,2.45909,0.311626
49500000,3,15.8581,43.4378,3.55278,0.311412
49600000,4,22.1367,65.9449,3.71356,0.307417
49700000,5,26.2882,32.6683,2.40511,0.308052
49800000,4,19.2605,32.7529,3.12913,0.317085
49900000,4,21.8191,24.9336,2.94672,0.309368
50000000,4,24.8126,47.516,1.19308,0.30899
50100000,6,33.6854,63.8652,1.98412,0.307557
50200000,5,26.9602,35.2762,3.93834,0.308463
50300000,4,20.7132,45.9337,1.83222,0.316914
50400000,3,17.4396,38.3473,2.14043,0.316831
50500000,4,22.0587,42.3264,0.976188,0.309791
50600000,7,28.8445,42.776,3.06683,0.308165
50700000,3,18.4125,62.7068,0.879345,0.31638
50800000,3,15.4847,48.211,4.66749,0.310298
50900000,4,21.1546,38.8633,2.1535,0.309939
51000000,4,21.9461,37.827,4.29171,0.303119
51100000,4,15.6423,48.3864,3.00546,0.309641
51200000,5,25.6548,22.2634,2.44762,0.319356
51300000,6,31.0568,32.99,2.58203,0.317218
51400000,7,36.0196,47.5974,3.19988,0.312966
51500000,5,29.3587,33.7891,3.2785,0.31276
51600000,6,30.4825,39.4319,3.21018,0.317607
51700000,5,31.2394,21.6217,2.85363,0.313311
51800000,5,25.5185,40.1784,2.24479,0.314097
51900000,2,12.4459,23.4068,1.78021,0.315437
52000000,2,13.3947,29.1253,2.54112,0.309447
52100000,6,32.9728,47.312,2.85154,0.319395
52200000,3,13.6135,49.5745,4.51182,0.30774
52300000,4,21.9259,38.3204,2.29837,0.312493
52400000,5,29.5346,21.7406,2.05445,0.317052
52500000,6,26.5675,44.738,3.33587,0.313336
52600000,4,18.1776,40.567,1.75624,0.322622
52700000,4,23.6186,28.1267,1.10894,0.326807
52800000,4,21.968,31.1293,1.08386,0.322492
52900000,6,22.0756,34.5482,3.5722,0.30926
53000000,2,16.8646,29.5615,0.209584,0.312234
53100000,5,30.9731,47.1676,1.26141,0.313102
53200000,6,26.6961,36.8642,3.46364,0.305654
53300000,5,29.7803,32.2935,2.84325,0.324633
